d,p,batch,batch_shots,failure_count,failure_rate
7,0.105,60,1000,164,0.164
7,0.105,61,1000,126,0.126
7,0.105,62,1000,133,0.133
7,0.105,63,1000,102,0.102
7,0.105,64,1000,131,0.131
7,0.105,65,1000,128,0.128
7,0.105,66,1000,140,0.14
7,0.105,67,1000,136,0.136
7,0.105,68,1000,124,0.124
7,0.105,69,1000,134,0.134
7,0.105,70,1000,108,0.108
7,0.105,71,1000,137,0.137
7,0.105,72,1000,130,0.13
7,0.105,73,1000,126,0.126
7,0.105,74,1000,131,0.131
7,0.105,75,1000,141,0.141
7,0.105,76,1000,123,0.123
7,0.105,77,1000,119,0.119
7,0.105,78,1000,135,0.135
7,0.105,79,1000,139,0.139
7,0.105,80,1000,118,0.118
7,0.105,81,1000,125,0.125
7,0.105,82,1000,130,0.13
7,0.105,83,1000,125,0.125
7,0.105,84,1000,144,0.144
7,0.105,85,1000,137,0.137
7,0.105,86,1000,148,0.148
7,0.105,87,1000,135,0.135
7,0.105,88,1000,127,0.127
7,0.105,89,1000,144,0.144
7,0.105,90,1000,126,0.126
7,0.105,91,1000,142,0.142
7,0.105,92,1000,120,0.12
7,0.105,93,1000,137,0.137
7,0.105,94,1000,134,0.134
7,0.105,95,1000,127,0.127
7,0.105,96,1000,117,0.117
7,0.105,97,1000,130,0.13
7,0.105,98,1000,123,0.123
7,0.105,99,1000,138,0.138
7,0.105,100,1000,126,0.126
7,0.11,1,1000,152,0.152
7,0.11,2,1000,164,0.164
7,0.11,3,1000,138,0.138
7,0.11,4,1000,147,0.147
7,0.11,5,1000,154,0.154
7,0.11,6,1000,125,0.125
7,0.11,7,1000,148,0.148
7,0.11,8,1000,154,0.154
7,0.11,9,1000,146,0.146
7,0.11,10,1000,132,0.132
7,0.11,11,1000,148,0.148
7,0.11,12,1000,165,0.165
7,0.11,13,1000,160,0.16
7,0.11,14,1000,154,0.154
7,0.11,15,1000,138,0.138
7,0.11,16,1000,157,0.157
7,0.11,17,1000,159,0.159
7,0.11,18,1000,136,0.136
7,0.11,19,1000,159,0.159
7,0.11,20,1000,145,0.145
7,0.11,21,1000,151,0.151
7,0.11,22,1000,154,0.154
7,0.11,23,1000,164,0.164
7,0.11,24,1000,159,0.159
7,0.11,25,1000,150,0.15
7,0.11,26,1000,148,0.148
7,0.11,27,1000,142,0.142
7,0.11,28,1000,159,0.159
7,0.11,29,1000,157,0.157
7,0.11,30,1000,147,0.147
7,0.11,31,1000,155,0.155
7,0.11,32,1000,148,0.148
7,0.11,33,1000,154,0.154
7,0.11,34,1000,161,0.161
7,0.11,35,1000,158,0.158
7,0.11,36,1000,153,0.153
7,0.11,37,1000,148,0.148
7,0.11,38,1000,179,0.179
7,0.11,39,1000,154,0.154
7,0.11,40,1000,136,0.136
7,0.11,41,1000,140,0.14
7,0.11,42,1000,165,0.165
7,0.11,43,1000,141,0.141
7,0.11,44,1000,154,0.154
7,0.11,45,1000,134,0.134
7,0.11,46,1000,151,0.151
7,0.11,47,1000,162,0.162
7,0.11,48,1000,146,0.146
7,0.11,49,1000,140,0.14
7,0.11,50,1000,143,0.143
7,0.11,51,1000,147,0.147
7,0.11,52,1000,136,0.136
7,0.11,53,1000,123,0.123
7,0.11,54,1000,154,0.154
7,0.11,55,1000,142,0.142
7,0.11,56,1000,130,0.13
7,0.11,57,1000,145,0.145
7,0.11,58,1000,128,0.128
7,0.11,59,1000,145,0.145
7,0.11,60,1000,156,0.156
7,0.11,61,1000,154,0.154
7,0.11,62,1000,143,0.143
7,0.11,63,1000,148,0.148
7,0.11,64,1000,143,0.143
7,0.11,65,1000,165,0.165
7,0.11,66,1000,143,0.143
7,0.11,67,1000,151,0.151
7,0.11,68,1000,148,0.148
7,0.11,69,1000,156,0.156
7,0.11,70,1000,133,0.133
7,0.11,71,1000,147,0.147
7,0.11,72,1000,159,0.159
7,0.11,73,1000,149,0.149
7,0.11,74,1000,151,0.151
7,0.11,75,1000,168,0.168
7,0.11,76,1000,162,0.162
7,0.11,77,1000,153,0.153
7,0.11,78,1000,157,0.157
7,0.11,79,1000,157,0.157
7,0.11,80,1000,148,0.148
7,0.11,81,1000,132,0.132
7,0.11,82,1000,144,0.144
7,0.11,83,1000,158,0.158
7,0.11,84,1000,158,0.158
7,0.11,85,1000,161,0.161
7,0.11,86,1000,153,0.153
7,0.11,87,1000,158,0.158
7,0.11,88,1000,154,0.154
7,0.11,89,1000,143,0.143
7,0.11,90,1000,146,0.146
7,0.11,91,1000,139,0.139
7,0.11,92,1000,145,0.145
7,0.11,93,1000,143,0.143
7,0.11,94,1000,147,0.147
7,0.11,95,1000,158,0.158
7,0.11,96,1000,153,0.153
7,0.11,97,1000,144,0.144
7,0.11,98,1000,163,0.163
7,0.11,99,1000,140,0.14
7,0.11,100,1000,131,0.131
7,0.115,1,1000,158,0.158
7,0.115,2,1000,183,0.183
7,0.115,3,1000,175,0.175
7,0.115,4,1000,149,0.149
7,0.115,5,1000,163,0.163
7,0.115,6,1000,162,0.162
7,0.115,7,1000,171,0.171
7,0.115,8,1000,172,0.172
7,0.115,9,1000,169,0.169
7,0.115,10,1000,175,0.175
7,0.115,11,1000,157,0.157
7,0.115,12,1000,155,0.155
7,0.115,13,1000,148,0.148
7,0.115,14,1000,164,0.164
7,0.115,15,1000,158,0.158
7,0.115,16,1000,177,0.177
7,0.115,17,1000,173,0.173
7,0.115,18,1000,158,0.158
7,0.115,19,1000,167,0.167
7,0.115,20,1000,180,0.18
7,0.115,21,1000,148,0.148
7,0.115,22,1000,164,0.164
7,0.115,23,1000,151,0.151
7,0.115,24,1000,190,0.19
7,0.115,25,1000,157,0.157
7,0.115,26,1000,168,0.168
7,0.115,27,1000,168,0.168
7,0.115,28,1000,161,0.161
7,0.115,29,1000,166,0.166
7,0.115,30,1000,158,0.158
7,0.115,31,1000,160,0.16
7,0.115,32,1000,178,0.178
7,0.115,33,1000,156,0.156
7,0.115,34,1000,142,0.142
7,0.115,35,1000,149,0.149
7,0.115,36,1000,151,0.151
7,0.115,37,1000,177,0.177
7,0.115,38,1000,160,0.16
7,0.115,39,1000,157,0.157
7,0.115,40,1000,167,0.167
7,0.115,41,1000,162,0.162
7,0.115,42,1000,162,0.162
7,0.115,43,1000,172,0.172
7,0.115,44,1000,157,0.157
7,0.115,45,1000,173,0.173
7,0.115,46,1000,159,0.159
7,0.115,47,1000,155,0.155
7,0.115,48,1000,160,0.16
7,0.115,49,1000,149,0.149
7,0.115,50,1000,164,0.164
7,0.115,51,1000,171,0.171
7,0.115,52,1000,156,0.156
7,0.115,53,1000,165,0.165
7,0.115,54,1000,164,0.164
7,0.115,55,1000,163,0.163
7,0.115,56,1000,171,0.171
7,0.115,57,1000,157,0.157
7,0.115,58,1000,154,0.154
7,0.115,59,1000,161,0.161
7,0.115,60,1000,178,0.178
7,0.115,61,1000,155,0.155
7,0.115,62,1000,156,0.156
7,0.115,63,1000,176,0.176
7,0.115,64,1000,183,0.183
7,0.115,65,1000,191,0.191
7,0.115,66,1000,164,0.164
7,0.115,67,1000,179,0.179
7,0.115,68,1000,155,0.155
7,0.115,69,1000,146,0.146
7,0.115,70,1000,158,0.158
7,0.115,71,1000,170,0.17
7,0.115,72,1000,170,0.17
7,0.115,73,1000,149,0.149
7,0.115,74,1000,173,0.173
7,0.115,75,1000,183,0.183
7,0.115,76,1000,195,0.195
7,0.115,77,1000,139,0.139
7,0.115,78,1000,168,0.168
7,0.115,79,1000,167,0.167
7,0.115,80,1000,181,0.181
7,0.115,81,1000,160,0.16
7,0.115,82,1000,168,0.168
7,0.115,83,1000,162,0.162
7,0.115,84,1000,182,0.182
7,0.115,85,1000,167,0.167
7,0.115,86,1000,151,0.151
7,0.115,87,1000,188,0.188
7,0.115,88,1000,167,0.167
7,0.115,89,1000,150,0.15
7,0.115,90,1000,189,0.189
7,0.115,91,1000,166,0.166
7,0.115,92,1000,162,0.162
7,0.115,93,1000,151,0.151
7,0.115,94,1000,161,0.161
7,0.115,95,1000,162,0.162
7,0.115,96,1000,151,0.151
7,0.115,97,1000,174,0.174
7,0.115,98,1000,165,0.165
7,0.115,99,1000,157,0.157
7,0.115,100,1000,162,0.162
7,0.12,1,1000,172,0.172
7,0.12,2,1000,188,0.188
7,0.12,3,1000,193,0.193
7,0.12,4,1000,184,0.184
7,0.12,5,1000,186,0.186
7,0.12,6,1000,160,0.16
7,0.12,7,1000,198,0.198
7,0.12,8,1000,192,0.192
7,0.12,9,1000,178,0.178
7,0.12,10,1000,190,0.19
7,0.12,11,1000,197,0.197
7,0.12,12,1000,189,0.189
7,0.12,13,1000,193,0.193
7,0.12,14,1000,198,0.198
7,0.12,15,1000,197,0.197
7,0.12,16,1000,179,0.179
7,0.12,17,1000,178,0.178
7,0.12,18,1000,192,0.192
7,0.12,19,1000,178,0.178
7,0.12,20,1000,167,0.167
7,0.12,21,1000,181,0.181
7,0.12,22,1000,184,0.184
7,0.12,23,1000,198,0.198
7,0.12,24,1000,174,0.174
7,0.12,25,1000,188,0.188
7,0.12,26,1000,181,0.181
7,0.12,27,1000,192,0.192
7,0.12,28,1000,192,0.192
7,0.12,29,1000,174,0.174
7,0.12,30,1000,179,0.179
7,0.12,31,1000,194,0.194
7,0.12,32,1000,185,0.185
7,0.12,33,1000,205,0.205
7,0.12,34,1000,191,0.191
7,0.12,35,1000,163,0.163
7,0.12,36,1000,177,0.177
7,0.12,37,1000,194,0.194
7,0.12,38,1000,210,0.21
7,0.12,39,1000,179,0.179
7,0.12,40,1000,162,0.162
7,0.12,41,1000,190,0.19
7,0.12,42,1000,178,0.178
7,0.12,43,1000,189,0.189
7,0.12,44,1000,190,0.19
7,0.12,45,1000,189,0.189
7,0.12,46,1000,210,0.21
7,0.12,47,1000,188,0.188
7,0.12,48,1000,195,0.195
7,0.12,49,1000,194,0.194
7,0.12,50,1000,167,0.167
7,0.12,51,1000,200,0.2
7,0.12,52,1000,199,0.199
7,0.12,53,1000,183,0.183
7,0.12,54,1000,178,0.178
7,0.12,55,1000,173,0.173
7,0.12,56,1000,168,0.168
7,0.12,57,1000,177,0.177
7,0.12,58,1000,175,0.175
7,0.12,59,1000,189,0.189
7,0.12,60,1000,195,0.195
7,0.12,61,1000,170,0.17
7,0.12,62,1000,197,0.197
7,0.12,63,1000,175,0.175
7,0.12,64,1000,186,0.186
7,0.12,65,1000,180,0.18
7,0.12,66,1000,191,0.191
7,0.12,67,1000,174,0.174
7,0.12,68,1000,200,0.2
7,0.12,69,1000,177,0.177
7,0.12,70,1000,199,0.199
7,0.12,71,1000,188,0.188
7,0.12,72,1000,183,0.183
7,0.12,73,1000,180,0.18
7,0.12,74,1000,201,0.201
7,0.12,75,1000,181,0.181
7,0.12,76,1000,185,0.185
7,0.12,77,1000,172,0.172
7,0.12,78,1000,184,0.184
7,0.12,79,1000,187,0.187
7,0.12,80,1000,168,0.168
7,0.12,81,1000,205,0.205
7,0.12,82,1000,183,0.183
7,0.12,83,1000,188,0.188
7,0.12,84,1000,184,0.184
7,0.12,85,1000,169,0.169
7,0.12,86,1000,175,0.175
7,0.12,87,1000,178,0.178
7,0.12,88,1000,179,0.179
7,0.12,89,1000,184,0.184
7,0.12,90,1000,189,0.189
7,0.12,91,1000,163,0.163
7,0.12,92,1000,186,0.186
7,0.12,93,1000,188,0.188
7,0.12,94,1000,183,0.183
7,0.12,95,1000,167,0.167
7,0.12,96,1000,191,0.191
7,0.12,97,1000,189,0.189
7,0.12,98,1000,207,0.207
7,0.12,99,1000,178,0.178
7,0.12,100,1000,201,0.201
7,0.125,1,1000,192,0.192
7,0.125,2,1000,211,0.211
7,0.125,3,1000,193,0.193
7,0.125,4,1000,179,0.179
7,0.125,5,1000,214,0.214
7,0.125,6,1000,181,0.181
7,0.125,7,1000,220,0.22
7,0.125,8,1000,198,0.198
7,0.125,9,1000,205,0.205
7,0.125,10,1000,212,0.212
7,0.125,11,1000,193,0.193
7,0.125,12,1000,210,0.21
7,0.125,13,1000,212,0.212
7,0.125,14,1000,195,0.195
7,0.125,15,1000,181,0.181
7,0.125,16,1000,203,0.203
7,0.125,17,1000,210,0.21
7,0.125,18,1000,189,0.189
7,0.125,19,1000,213,0.213
7,0.125,20,1000,221,0.221
7,0.125,21,1000,209,0.209
7,0.125,22,1000,206,0.206
7,0.125,23,1000,195,0.195
7,0.125,24,1000,200,0.2
7,0.125,25,1000,217,0.217
7,0.125,26,1000,205,0.205
7,0.125,27,1000,182,0.182
7,0.125,28,1000,192,0.192
7,0.125,29,1000,211,0.211
7,0.125,30,1000,195,0.195
7,0.125,31,1000,197,0.197
7,0.125,32,1000,205,0.205
7,0.125,33,1000,190,0.19
7,0.125,34,1000,195,0.195
7,0.125,35,1000,188,0.188
7,0.125,36,1000,215,0.215
7,0.125,37,1000,214,0.214
7,0.125,38,1000,207,0.207
7,0.125,39,1000,191,0.191
7,0.125,40,1000,213,0.213
7,0.125,41,1000,209,0.209
7,0.125,42,1000,194,0.194
7,0.125,43,1000,209,0.209
7,0.125,44,1000,223,0.223
7,0.125,45,1000,212,0.212
7,0.125,46,1000,191,0.191
7,0.125,47,1000,192,0.192
7,0.125,48,1000,223,0.223
7,0.125,49,1000,195,0.195
7,0.125,50,1000,233,0.233
7,0.125,51,1000,193,0.193
7,0.125,52,1000,208,0.208
7,0.125,53,1000,185,0.185
7,0.125,54,1000,198,0.198
7,0.125,55,1000,176,0.176
7,0.125,56,1000,203,0.203
7,0.125,57,1000,203,0.203
7,0.125,58,1000,224,0.224
7,0.125,59,1000,220,0.22
7,0.125,60,1000,206,0.206
7,0.125,61,1000,223,0.223
7,0.125,62,1000,202,0.202
7,0.125,63,1000,201,0.201
7,0.125,64,1000,189,0.189
7,0.125,65,1000,193,0.193
7,0.125,66,1000,217,0.217
7,0.125,67,1000,232,0.232
7,0.125,68,1000,200,0.2
7,0.125,69,1000,178,0.178
7,0.125,70,1000,218,0.218
7,0.125,71,1000,199,0.199
7,0.125,72,1000,226,0.226
7,0.125,73,1000,204,0.204
7,0.125,74,1000,211,0.211
7,0.125,75,1000,194,0.194
7,0.125,76,1000,201,0.201
7,0.125,77,1000,225,0.225
7,0.125,78,1000,196,0.196
7,0.125,79,1000,227,0.227
7,0.125,80,1000,181,0.181
7,0.125,81,1000,198,0.198
7,0.125,82,1000,198,0.198
7,0.125,83,1000,181,0.181
7,0.125,84,1000,197,0.197
7,0.125,85,1000,216,0.216
7,0.125,86,1000,211,0.211
7,0.125,87,1000,185,0.185
7,0.125,88,1000,200,0.2
7,0.125,89,1000,218,0.218
7,0.125,90,1000,205,0.205
7,0.125,91,1000,201,0.201
7,0.125,92,1000,193,0.193
7,0.125,93,1000,208,0.208
7,0.125,94,1000,221,0.221
7,0.125,95,1000,212,0.212
7,0.125,96,1000,196,0.196
7,0.125,97,1000,217,0.217
7,0.125,98,1000,194,0.194
7,0.125,99,1000,196,0.196
7,0.125,100,1000,203,0.203
7,0.13,1,1000,207,0.207
7,0.13,2,1000,219,0.219
7,0.13,3,1000,211,0.211
7,0.13,4,1000,202,0.202
7,0.13,5,1000,236,0.236
7,0.13,6,1000,216,0.216
7,0.13,7,1000,234,0.234
7,0.13,8,1000,216,0.216
7,0.13,9,1000,227,0.227
7,0.13,10,1000,219,0.219
7,0.13,11,1000,223,0.223
7,0.13,12,1000,237,0.237
7,0.13,13,1000,198,0.198
7,0.13,14,1000,224,0.224
7,0.13,15,1000,217,0.217
7,0.13,16,1000,222,0.222
7,0.13,17,1000,223,0.223
7,0.13,18,1000,209,0.209
7,0.13,19,1000,240,0.24
7,0.13,20,1000,246,0.246
7,0.13,21,1000,227,0.227
7,0.13,22,1000,236,0.236
7,0.13,23,1000,217,0.217
7,0.13,24,1000,204,0.204
7,0.13,25,1000,219,0.219
7,0.13,26,1000,195,0.195
7,0.13,27,1000,201,0.201
7,0.13,28,1000,209,0.209
7,0.13,29,1000,212,0.212
7,0.13,30,1000,240,0.24
7,0.13,31,1000,233,0.233
7,0.13,32,1000,207,0.207
7,0.13,33,1000,225,0.225
7,0.13,34,1000,210,0.21
7,0.13,35,1000,230,0.23
7,0.13,36,1000,218,0.218
7,0.13,37,1000,207,0.207
7,0.13,38,1000,232,0.232
7,0.13,39,1000,202,0.202
7,0.13,40,1000,200,0.2
7,0.13,41,1000,229,0.229
7,0.13,42,1000,245,0.245
7,0.13,43,1000,200,0.2
7,0.13,44,1000,219,0.219
7,0.13,45,1000,235,0.235
7,0.13,46,1000,216,0.216
7,0.13,47,1000,227,0.227
7,0.13,48,1000,213,0.213
7,0.13,49,1000,238,0.238
7,0.13,50,1000,232,0.232
7,0.13,51,1000,216,0.216
7,0.13,52,1000,222,0.222
7,0.13,53,1000,227,0.227
7,0.13,54,1000,232,0.232
7,0.13,55,1000,233,0.233
7,0.13,56,1000,215,0.215
7,0.13,57,1000,239,0.239
7,0.13,58,1000,239,0.239
7,0.13,59,1000,219,0.219
7,0.13,60,1000,235,0.235
7,0.13,61,1000,213,0.213
7,0.13,62,1000,255,0.255
7,0.13,63,1000,236,0.236
7,0.13,64,1000,202,0.202
7,0.13,65,1000,226,0.226
7,0.13,66,1000,217,0.217
7,0.13,67,1000,211,0.211
7,0.13,68,1000,249,0.249
7,0.13,69,1000,204,0.204
7,0.13,70,1000,223,0.223
7,0.13,71,1000,221,0.221
7,0.13,72,1000,236,0.236
7,0.13,73,1000,243,0.243
7,0.13,74,1000,217,0.217
7,0.13,75,1000,226,0.226
7,0.13,76,1000,209,0.209
7,0.13,77,1000,208,0.208
7,0.13,78,1000,229,0.229
7,0.13,79,1000,214,0.214
7,0.13,80,1000,219,0.219
7,0.13,81,1000,234,0.234
7,0.13,82,1000,218,0.218
7,0.13,83,1000,218,0.218
7,0.13,84,1000,230,0.23
7,0.13,85,1000,218,0.218
7,0.13,86,1000,214,0.214
7,0.13,87,1000,219,0.219
7,0.13,88,1000,210,0.21
7,0.13,89,1000,210,0.21
7,0.13,90,1000,246,0.246
7,0.13,91,1000,236,0.236
7,0.13,92,1000,206,0.206
7,0.13,93,1000,213,0.213
7,0.13,94,1000,247,0.247
7,0.13,95,1000,226,0.226
7,0.13,96,1000,201,0.201
7,0.13,97,1000,210,0.21
7,0.13,98,1000,238,0.238
7,0.13,99,1000,215,0.215
7,0.13,100,1000,219,0.219
7,0.135,1,1000,240,0.24
7,0.135,2,1000,231,0.231
7,0.135,3,1000,231,0.231
7,0.135,4,1000,223,0.223
7,0.135,5,1000,264,0.264
7,0.135,6,1000,248,0.248
7,0.135,7,1000,254,0.254
7,0.135,8,1000,246,0.246
7,0.135,9,1000,235,0.235
7,0.135,10,1000,239,0.239
7,0.135,11,1000,209,0.209
7,0.135,12,1000,236,0.236
7,0.135,13,1000,230,0.23
7,0.135,14,1000,230,0.23
7,0.135,15,1000,249,0.249
7,0.135,16,1000,218,0.218
7,0.135,17,1000,229,0.229
7,0.135,18,1000,237,0.237
7,0.135,19,1000,231,0.231
7,0.135,20,1000,235,0.235
7,0.135,21,1000,237,0.237
7,0.135,22,1000,227,0.227
7,0.135,23,1000,244,0.244
7,0.135,24,1000,255,0.255
7,0.135,25,1000,233,0.233
7,0.135,26,1000,239,0.239
7,0.135,27,1000,220,0.22
7,0.135,28,1000,230,0.23
7,0.135,29,1000,253,0.253
7,0.135,30,1000,253,0.253
7,0.135,31,1000,245,0.245
7,0.135,32,1000,258,0.258
7,0.135,33,1000,248,0.248
7,0.135,34,1000,240,0.24
7,0.135,35,1000,220,0.22
7,0.135,36,1000,230,0.23
7,0.135,37,1000,259,0.259
7,0.135,38,1000,225,0.225
7,0.135,39,1000,242,0.242
7,0.135,40,1000,237,0.237
7,0.135,41,1000,244,0.244
7,0.135,42,1000,271,0.271
7,0.135,43,1000,256,0.256
7,0.135,44,1000,224,0.224
7,0.135,45,1000,257,0.257
7,0.135,46,1000,240,0.24
7,0.135,47,1000,243,0.243
7,0.135,48,1000,234,0.234
7,0.135,49,1000,227,0.227
7,0.135,50,1000,244,0.244
7,0.135,51,1000,237,0.237
7,0.135,52,1000,279,0.279
7,0.135,53,1000,247,0.247
7,0.135,54,1000,235,0.235
7,0.135,55,1000,226,0.226
7,0.135,56,1000,235,0.235
7,0.135,57,1000,231,0.231
7,0.135,58,1000,251,0.251
7,0.135,59,1000,241,0.241
7,0.135,60,1000,220,0.22
7,0.135,61,1000,240,0.24
7,0.135,62,1000,244,0.244
7,0.135,63,1000,227,0.227
7,0.135,64,1000,239,0.239
7,0.135,65,1000,240,0.24
7,0.135,66,1000,274,0.274
7,0.135,67,1000,250,0.25
7,0.135,68,1000,229,0.229
7,0.135,69,1000,261,0.261
7,0.135,70,1000,219,0.219
7,0.135,71,1000,225,0.225
7,0.135,72,1000,248,0.248
7,0.135,73,1000,249,0.249
7,0.135,74,1000,244,0.244
7,0.135,75,1000,233,0.233
7,0.135,76,1000,233,0.233
7,0.135,77,1000,248,0.248
7,0.135,78,1000,255,0.255
7,0.135,79,1000,234,0.234
7,0.135,80,1000,243,0.243
7,0.135,81,1000,228,0.228
7,0.135,82,1000,213,0.213
7,0.135,83,1000,238,0.238
7,0.135,84,1000,231,0.231
7,0.135,85,1000,240,0.24
7,0.135,86,1000,225,0.225
7,0.135,87,1000,272,0.272
7,0.135,88,1000,238,0.238
7,0.135,89,1000,237,0.237
7,0.135,90,1000,250,0.25
7,0.135,91,1000,255,0.255
7,0.135,92,1000,261,0.261
7,0.135,93,1000,245,0.245
7,0.135,94,1000,218,0.218
7,0.135,95,1000,239,0.239
7,0.135,96,1000,217,0.217
7,0.135,97,1000,259,0.259
7,0.135,98,1000,234,0.234
7,0.135,99,1000,238,0.238
7,0.135,100,1000,226,0.226
7,0.14,1,1000,239,0.239
7,0.14,2,1000,268,0.268
7,0.14,3,1000,253,0.253
7,0.14,4,1000,271,0.271
7,0.14,5,1000,250,0.25
7,0.14,6,1000,247,0.247
7,0.14,7,1000,255,0.255
7,0.14,8,1000,258,0.258
7,0.14,9,1000,244,0.244
7,0.14,10,1000,275,0.275
7,0.14,11,1000,263,0.263
7,0.14,12,1000,248,0.248
7,0.14,13,1000,253,0.253
7,0.14,14,1000,254,0.254
7,0.14,15,1000,267,0.267
7,0.14,16,1000,262,0.262
7,0.14,17,1000,229,0.229
7,0.14,18,1000,256,0.256
7,0.14,19,1000,245,0.245
7,0.14,20,1000,274,0.274
7,0.14,21,1000,284,0.284
7,0.14,22,1000,273,0.273
7,0.14,23,1000,287,0.287
7,0.14,24,1000,270,0.27
7,0.14,25,1000,253,0.253
7,0.14,26,1000,248,0.248
7,0.14,27,1000,260,0.26
7,0.14,28,1000,233,0.233
7,0.14,29,1000,256,0.256
7,0.14,30,1000,275,0.275
7,0.14,31,1000,259,0.259
7,0.14,32,1000,265,0.265
7,0.14,33,1000,281,0.281
7,0.14,34,1000,255,0.255
7,0.14,35,1000,263,0.263
7,0.14,36,1000,267,0.267
7,0.14,37,1000,251,0.251
7,0.14,38,1000,262,0.262
7,0.14,39,1000,255,0.255
7,0.14,40,1000,267,0.267
7,0.14,41,1000,255,0.255
7,0.14,42,1000,270,0.27
7,0.14,43,1000,261,0.261
7,0.14,44,1000,262,0.262
7,0.14,45,1000,291,0.291
7,0.14,46,1000,261,0.261
7,0.14,47,1000,271,0.271
7,0.14,48,1000,258,0.258
7,0.14,49,1000,258,0.258
7,0.14,50,1000,261,0.261
7,0.14,51,1000,265,0.265
7,0.14,52,1000,248,0.248
7,0.14,53,1000,251,0.251
7,0.14,54,1000,262,0.262
7,0.14,55,1000,254,0.254
7,0.14,56,1000,243,0.243
7,0.14,57,1000,257,0.257
7,0.14,58,1000,272,0.272
7,0.14,59,1000,275,0.275
7,0.14,60,1000,253,0.253
7,0.14,61,1000,273,0.273
7,0.14,62,1000,271,0.271
7,0.14,63,1000,246,0.246
7,0.14,64,1000,235,0.235
7,0.14,65,1000,255,0.255
7,0.14,66,1000,263,0.263
7,0.14,67,1000,267,0.267
7,0.14,68,1000,273,0.273
7,0.14,69,1000,255,0.255
7,0.14,70,1000,247,0.247
7,0.14,71,1000,272,0.272
7,0.14,72,1000,246,0.246
7,0.14,73,1000,271,0.271
7,0.14,74,1000,269,0.269
7,0.14,75,1000,244,0.244
7,0.14,76,1000,270,0.27
7,0.14,77,1000,256,0.256
7,0.14,78,1000,259,0.259
7,0.14,79,1000,255,0.255
7,0.14,80,1000,271,0.271
7,0.14,81,1000,287,0.287
7,0.14,82,1000,236,0.236
7,0.14,83,1000,242,0.242
7,0.14,84,1000,268,0.268
7,0.14,85,1000,246,0.246
7,0.14,86,1000,281,0.281
7,0.14,87,1000,256,0.256
7,0.14,88,1000,263,0.263
7,0.14,89,1000,259,0.259
7,0.14,90,1000,249,0.249
7,0.14,91,1000,250,0.25
7,0.14,92,1000,263,0.263
7,0.14,93,1000,251,0.251
7,0.14,94,1000,264,0.264
7,0.14,95,1000,252,0.252
7,0.14,96,1000,268,0.268
7,0.14,97,1000,243,0.243
7,0.14,98,1000,234,0.234
7,0.14,99,1000,256,0.256
7,0.14,100,1000,273,0.273
7,0.145,1,1000,260,0.26
7,0.145,2,1000,275,0.275
7,0.145,3,1000,274,0.274
7,0.145,4,1000,261,0.261
7,0.145,5,1000,283,0.283
7,0.145,6,1000,232,0.232
7,0.145,7,1000,272,0.272
7,0.145,8,1000,295,0.295
7,0.145,9,1000,256,0.256
7,0.145,10,1000,259,0.259
7,0.145,11,1000,281,0.281
7,0.145,12,1000,292,0.292
7,0.145,13,1000,291,0.291
7,0.145,14,1000,271,0.271
7,0.145,15,1000,251,0.251
7,0.145,16,1000,291,0.291
7,0.145,17,1000,281,0.281
7,0.145,18,1000,263,0.263
7,0.145,19,1000,267,0.267
7,0.145,20,1000,264,0.264
7,0.145,21,1000,286,0.286
7,0.145,22,1000,279,0.279
7,0.145,23,1000,261,0.261
7,0.145,24,1000,267,0.267
7,0.145,25,1000,276,0.276
7,0.145,26,1000,282,0.282
7,0.145,27,1000,267,0.267
7,0.145,28,1000,293,0.293
7,0.145,29,1000,255,0.255
7,0.145,30,1000,291,0.291
7,0.145,31,1000,274,0.274
7,0.145,32,1000,268,0.268
7,0.145,33,1000,292,0.292
7,0.145,34,1000,272,0.272
7,0.145,35,1000,274,0.274
7,0.145,36,1000,276,0.276
7,0.145,37,1000,252,0.252
7,0.145,38,1000,290,0.29
7,0.145,39,1000,282,0.282
7,0.145,40,1000,269,0.269
7,0.145,41,1000,305,0.305
7,0.145,42,1000,245,0.245
7,0.145,43,1000,272,0.272
7,0.145,44,1000,274,0.274
7,0.145,45,1000,269,0.269
7,0.145,46,1000,289,0.289
7,0.145,47,1000,259,0.259
7,0.145,48,1000,271,0.271
7,0.145,49,1000,316,0.316
7,0.145,50,1000,273,0.273
7,0.145,51,1000,300,0.3
7,0.145,52,1000,272,0.272
7,0.145,53,1000,264,0.264
7,0.145,54,1000,264,0.264
7,0.145,55,1000,270,0.27
7,0.145,56,1000,273,0.273
7,0.145,57,1000,257,0.257
7,0.145,58,1000,288,0.288
7,0.145,59,1000,274,0.274
7,0.145,60,1000,291,0.291
7,0.145,61,1000,282,0.282
7,0.145,62,1000,247,0.247
7,0.145,63,1000,284,0.284
7,0.145,64,1000,288,0.288
7,0.145,65,1000,268,0.268
7,0.145,66,1000,278,0.278
7,0.145,67,1000,268,0.268
7,0.145,68,1000,261,0.261
7,0.145,69,1000,272,0.272
7,0.145,70,1000,287,0.287
7,0.145,71,1000,261,0.261
7,0.145,72,1000,261,0.261
7,0.145,73,1000,270,0.27
7,0.145,74,1000,274,0.274
7,0.145,75,1000,272,0.272
7,0.145,76,1000,273,0.273
7,0.145,77,1000,258,0.258
7,0.145,78,1000,281,0.281
7,0.145,79,1000,277,0.277
7,0.145,80,1000,275,0.275
7,0.145,81,1000,273,0.273
